sample_conditions,mineral,cycle,triplicate,experiment_code,retention_time,assignments,carbon_chain_length,compound_number,normalized_intensity
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,2,c,MIN004,14.51100000000001,beta-hydroxymethyl-aldotetrose,5,20,0.0550082599488631
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,2,c,MIN004,14.580333333333307,Aldopentose 3,5,14,0.0083599216101211
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,2,c,MIN004,14.66633333333331,Aldopentose 4,5,15,0.0577358821657151
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,2,c,MIN004,14.72866666666671,Ketopentose 1,5,16,0.1188807805778402
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,2,c,MIN004,14.801333333333307,Ketopentose 2,5,17,0.0964208661514911
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,2,c,MIN004,15.80933333333331,Unknown_5,unknown,0,0.0088238441193053
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,2,c,MIN004,17.123000000000008,alpha-hydroxymethyl-aldopentose 1,6,25,0.3564798823311015
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,2,c,MIN004,17.33833333333331,"(alpha,beta)-bis-hydroxymethyl-aldotetrose",6,21,0.5064894628157304
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,2,c,MIN004,17.59233333333331,alpha-hydroxymethyl-3-Ketopentose,6,24,0.0201560607097287
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,2,c,MIN004,17.76666666666671,3-Ketohexose 1,6,22,0.0318150814717044
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,2,c,MIN004,17.889333333333308,3-Ketohexose 2,6,23,0.0557998923536208
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,2,c,MIN004,19.72466666666671,Ketoheptose,7,29,0.0356204909245893
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,5.954999999999999,Glyceraldehyde,3,4,0.0607555630246387
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,9.967999999999998,Aldotrionic acid,3,5,0.0333906580838995
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,11.174000000000008,Threitol,4,11,0.0190214540330708
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,11.23866666666671,Unknown_2,unknown,0,0.3919860947791188
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,11.539000000000009,alpha-hydroxymethyl-aldotriose,4,9,0.849917112479749
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,11.786000000000008,Erythrose,4,8,0.232939135384638
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,11.895666666666708,Threose,4,7,0.0652492960362767
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,11.985000000000008,Erythrulose,4,6,0.8412931038939264
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,12.08200000000001,Erythritol,4,10,0.0231621483368942
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,13.58866666666671,Unknown_3,unknown,0,0.086733192205668
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.21066666666671,Aldopentose 1,5,12,0.0473428822095704
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.426000000000007,alpha-hydroxymethyl-aldotetrose,5,19,0.1622658251008195
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.50933333333331,beta-hydroxymethyl-aldotetrose,5,20,0.1365398504682642
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.57900000000001,Aldopentose 3,5,14,0.0101817850179483
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.660333333333307,Aldopentose 4,5,15,0.0389399407963959
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.731666666666708,Ketopentose 1,5,16,0.1824179138594874
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.801333333333307,Ketopentose 2,5,17,0.2271682691563214
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,15.811333333333309,Unknown_5,unknown,0,0.0138734223940412
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,17.12233333333331,alpha-hydroxymethyl-aldopentose 1,6,25,0.4742750223503947
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,17.33966666666671,"(alpha,beta)-bis-hydroxymethyl-aldotetrose",6,21,0.6851505523938594
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,17.593333333333305,alpha-hydroxymethyl-3-Ketopentose,6,24,0.0478482866717932
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,17.75233333333331,3-Ketohexose 1,6,22,0.0232880797036136
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,17.88466666666671,3-Ketohexose 2,6,23,0.0445537593513489
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,19.72266666666671,Ketoheptose,7,29,0.0804511363605567
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,5.951333333333339,Glyceraldehyde,3,4,0.0558301175539077
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,9.967999999999998,Aldotrionic acid,3,5,0.0394038695829058
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,11.17599999999998,Threitol,4,11,0.0195191249151503
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,11.240666666666678,Unknown_2,unknown,0,0.4896090350686523
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,11.539999999999978,alpha-hydroxymethyl-aldotriose,4,9,0.8814291281468841
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,11.785999999999978,Erythrose,4,8,0.2637491455665303
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,11.897333333333378,Threose,4,7,0.0690509099190389
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,11.98399999999998,Erythrulose,4,6,0.8279643503825947
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,12.083666666666678,Erythritol,4,10,0.0281998722253728
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,13.590333333333378,Unknown_3,unknown,0,0.1082576725698099
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,14.212666666666678,Aldopentose 1,5,12,0.0576011885833858
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,14.42866666666668,alpha-hydroxymethyl-aldotetrose,5,19,0.1823028691770621
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,14.51166666666668,beta-hydroxymethyl-aldotetrose,5,20,0.1461481879746293
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,14.580999999999978,Aldopentose 3,5,14,0.0114707354873297
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,14.660999999999978,Aldopentose 4,5,15,0.0368366175243956
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,14.731999999999978,Ketopentose 1,5,16,0.208617279857114
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,14.801666666666678,Ketopentose 2,5,17,0.2520207433475828
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,15.81233333333338,Unknown_5,unknown,0,0.0170127676414311
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,17.00299999999998,Unknown_6,6,0,0.0051713934866524
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,17.12233333333338,alpha-hydroxymethyl-aldopentose 1,6,25,0.3568530050289346
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,17.33966666666668,"(alpha,beta)-bis-hydroxymethyl-aldotetrose",6,21,0.4765674979026661
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,17.591666666666676,alpha-hydroxymethyl-3-Ketopentose,6,24,0.0394357852973485
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,17.748333333333377,3-Ketohexose 1,6,22,0.0218805681835409
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,17.888333333333378,3-Ketohexose 2,6,23,0.0405419009590501
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,a,MIN004,19.72466666666668,Ketoheptose,7,29,0.061120323997168
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,5.95433333333334,Glyceraldehyde,3,4,0.0990934512398035
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,9.97033333333334,Aldotrionic acid,3,5,0.0337403262065202
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,11.17633333333338,Threitol,4,11,0.0231794163219164
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,11.23933333333338,Unknown_2,unknown,0,0.513465236382325
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,11.53933333333338,alpha-hydroxymethyl-aldotriose,4,9,1.0114794682251445
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,11.78699999999998,Erythrose,4,8,0.2264230376576324
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,11.897333333333378,Threose,4,7,0.0757121879991225
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,11.98633333333338,Erythrulose,4,6,0.9360233192533858
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,12.08333333333338,Erythritol,4,10,0.021444505413914
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,13.58999999999998,Unknown_3,unknown,0,0.1131596424031051
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,14.211666666666678,Aldopentose 1,5,12,0.041365075429482
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,14.42733333333338,alpha-hydroxymethyl-aldotetrose,5,19,0.1404999165833212
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,14.50866666666668,beta-hydroxymethyl-aldotetrose,5,20,0.1402139307055143
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,14.57933333333338,Aldopentose 3,5,14,0.010440209290055
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,14.663666666666678,Aldopentose 4,5,15,0.0433771660055046
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,14.73299999999998,Ketopentose 1,5,16,0.1631415496935525
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,14.80233333333338,Ketopentose 2,5,17,0.2311396299961147
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,15.81133333333338,Unknown_5,unknown,0,0.0187136442782603
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,17.12233333333338,alpha-hydroxymethyl-aldopentose 1,6,25,0.6878271688438538
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,17.340666666666678,"(alpha,beta)-bis-hydroxymethyl-aldotetrose",6,21,0.948457363052486
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,17.590666666666678,alpha-hydroxymethyl-3-Ketopentose,6,24,0.0494373598286061
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,17.760999999999978,3-Ketohexose 1,6,22,0.0302892871430642
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,17.882999999999978,3-Ketohexose 2,6,23,0.0662372374077615
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,b,MIN004,19.72266666666668,Ketoheptose,7,29,0.0949153349276694
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,5.951999999999998,Glyceraldehyde,3,4,0.049511803666031
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,9.969666666666658,Aldotrionic acid,3,5,0.0228140277955078
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,11.171000000000038,Threitol,4,11,0.0181340300110655
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,11.23800000000004,Unknown_2,unknown,0,0.5654624130046327
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,11.538333333333338,alpha-hydroxymethyl-aldotriose,4,9,0.7562750363245715
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,11.78666666666664,Erythrose,4,8,0.2285463042740292
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,11.896000000000038,Threose,4,7,0.0699416051667329
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,11.98466666666664,Erythrulose,4,6,0.8261622747548413
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,12.082333333333338,Erythritol,4,10,0.0200931684416748
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,13.589666666666638,Unknown_3,unknown,0,0.1343106824405811
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.211000000000038,Aldopentose 1,5,12,0.0424339258837982
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.429000000000038,alpha-hydroxymethyl-aldotetrose,5,19,0.1170366840105796
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.511000000000038,beta-hydroxymethyl-aldotetrose,5,20,0.1311964138159066
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.57733333333334,Aldopentose 3,5,14,0.0114125332116763
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.663000000000038,Aldopentose 4,5,15,0.0405572571950153
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.73433333333334,Ketopentose 1,5,16,0.1677245098648473
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,14.803000000000038,Ketopentose 2,5,17,0.2519922152551427
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,15.809666666666638,Unknown_5,unknown,0,0.0220651677619818
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,17.119333333333337,alpha-hydroxymethyl-aldopentose 1,6,25,0.2585811365242251
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,17.336000000000038,"(alpha,beta)-bis-hydroxymethyl-aldotetrose",6,21,0.353397095920782
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,17.589666666666638,alpha-hydroxymethyl-3-Ketopentose,6,24,0.038176934506083
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,17.755000000000038,3-Ketohexose 1,6,22,0.0223821646261888
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,17.883666666666638,3-Ketohexose 2,6,23,0.0381877151856337
"NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Montmorillonite,3,c,MIN004,19.72533333333334,Ketoheptose,7,29,0.0431915735877101
